answer_llm,answer_orig,document,question,group
"Địa điểm cụ thể của cuộc tấn công đám cưới là tại ngôi làng Madya Pradesh (Ấn Độ). 
",Con hổ dữ từ bụi cây lao tới phá đám cưới và sau đó tới bang Maharashtra trung tâm Ấn Độ và tấn công một người phụ nữ trong làng Sundartola.,8f16dd34,Địa điểm cụ thể của cuộc tấn công đám cưới là ở đâu?,General
"Vụ tấn công xảy ra ở Hà Nội.  
",Con hổ dữ từ bụi cây lao tới phá đám cưới và sau đó tới bang Maharashtra trung tâm Ấn Độ và tấn công một người phụ nữ trong làng Sundartola.,8f16dd34,Chuyện tấn công người phụ nữ diễn ra ở bang nào?,General
"Hổ dữ tấn công người phụ nữ ở làng Sundartola. 
",Con hổ dữ từ bụi cây lao tới phá đám cưới và sau đó tới bang Maharashtra trung tâm Ấn Độ và tấn công một người phụ nữ trong làng Sundartola.,8f16dd34,Tên làng nào ở bang Maharashtra bị con hổ tấn công?,General
"Sự kiện tấn công vào đám cưới diễn ra như sau:

Ban đầu, một con hổ dữ từ bụi cây lao tới phá đám cưới đang diễn ra tại một ngôi làng ở Madya Pradesh, Ấn Độ. Hành động này khiến cô dâu chú rể và quan khách  bỏ chạy tán loạn. Sau khi phá hỏng đám cưới, con hổ dữ di chuyển đến bang Maharashtra trung tâm Ấn Độ và tấn công một người phụ nữ vào lúc 5 giờ sáng.

 
",Con hổ dữ từ bụi cây lao tới phá đám cưới và sau đó tới bang Maharashtra trung tâm Ấn Độ và tấn công một người phụ nữ trong làng Sundartola.,8f16dd34,Sự kiện tấn công vào đám cưới và người phụ nữ diễn ra theo trình tự nào? ,General
"Cristiano Ronaldo muốn rời Real Madrid vì anh bất mãn về việc bị cáo buộc trốn thuế 13 triệu bảng và bầu không khí trong phòng thay đồ căng thẳng. Ronaldo cũng không thể chấp nhận việc bị người hâm mộ đội nhà la ó thường xuyên mặc dù anh là trụ cột và chân sút số một của đội bóng.  
",Cristiano Ronaldo muốn rời Real Madrid vì bất mãn về cáo buộc trốn thuế gần 13 triệu bảng và bầu không khí căng thẳng trong phòng thay đồ của đội bóng. Anh cũng không thể chấp nhận việc bị người hâm mộ đội nhà la ó thường xuyên mặc dù ông là trụ cột số một và chân sút số một của đội bóng. Real Madrid chấp nhận bán Ronaldo vì anh đã quá nhiều lần yêu cầu ra đi và Chủ tịch Perez cảm thấy mọi thứ tốt đẹp nhất của anh ta đã cống hiến cho ở Bernabeu.,ad8a91a4,Cristiano Ronaldo muốn rời Real Madrid vì lý do gì?,General
"Cristiano Ronaldo muốn rời Real Madrid vì bất mãn về lời cáo buộc trốn thuế gần 13 triệu bảng và bầu không khí căng thẳng trong phòng thay đồ. Anh cũng không thể chấp nhận việc bị người hâm mộ đội nhà la ó thường xuyên mặc dù  đây là trụ cột số một và chân sút số một của đội bóng. 
",Cristiano Ronaldo muốn rời Real Madrid vì bất mãn về cáo buộc trốn thuế gần 13 triệu bảng và bầu không khí căng thẳng trong phòng thay đồ của đội bóng. Anh cũng không thể chấp nhận việc bị người hâm mộ đội nhà la ó thường xuyên mặc dù ông là trụ cột số một và chân sút số một của đội bóng. Real Madrid chấp nhận bán Ronaldo vì anh đã quá nhiều lần yêu cầu ra đi và Chủ tịch Perez cảm thấy mọi thứ tốt đẹp nhất của anh ta đã cống hiến cho ở Bernabeu.,ad8a91a4,Những cáo buộc gì đã khiến Cristiano Ronaldo không còn hài lòng ở Real Madrid?,General
"Context không cung cấp thông tin về chất khí trong phòng thay đồ của Real Madrid. 


",Cristiano Ronaldo muốn rời Real Madrid vì bất mãn về cáo buộc trốn thuế gần 13 triệu bảng và bầu không khí căng thẳng trong phòng thay đồ của đội bóng. Anh cũng không thể chấp nhận việc bị người hâm mộ đội nhà la ó thường xuyên mặc dù ông là trụ cột số một và chân sút số một của đội bóng. Real Madrid chấp nhận bán Ronaldo vì anh đã quá nhiều lần yêu cầu ra đi và Chủ tịch Perez cảm thấy mọi thứ tốt đẹp nhất của anh ta đã cống hiến cho ở Bernabeu.,ad8a91a4,Bầu không khí trong phòng thay đồ của Real Madrid như thế nào?,General
"CR7 bị người hâm mộ Real Madrid la ó vì anh có những động thái căng thẳng như đòi rời đi nếu bị kết tội trốn thuế và nói về sự bức bối trong phòng thay đồ không như ở Manchester United. 


",Cristiano Ronaldo muốn rời Real Madrid vì bất mãn về cáo buộc trốn thuế gần 13 triệu bảng và bầu không khí căng thẳng trong phòng thay đồ của đội bóng. Anh cũng không thể chấp nhận việc bị người hâm mộ đội nhà la ó thường xuyên mặc dù ông là trụ cột số một và chân sút số một của đội bóng. Real Madrid chấp nhận bán Ronaldo vì anh đã quá nhiều lần yêu cầu ra đi và Chủ tịch Perez cảm thấy mọi thứ tốt đẹp nhất của anh ta đã cống hiến cho ở Bernabeu.,ad8a91a4,Tại sao người hâm mộ Real Madrid lại la ó Ronaldo?,General
"Real Madrid đồng ý bán Ronaldo vì anh đã nhiều lần yêu cầu ra đi và Chủ tịch Perez nghĩ rằng Ronaldo đã cống hiến những điều tốt nhất cho đội bóng. 
",Cristiano Ronaldo muốn rời Real Madrid vì bất mãn về cáo buộc trốn thuế gần 13 triệu bảng và bầu không khí căng thẳng trong phòng thay đồ của đội bóng. Anh cũng không thể chấp nhận việc bị người hâm mộ đội nhà la ó thường xuyên mặc dù ông là trụ cột số một và chân sút số một của đội bóng. Real Madrid chấp nhận bán Ronaldo vì anh đã quá nhiều lần yêu cầu ra đi và Chủ tịch Perez cảm thấy mọi thứ tốt đẹp nhất của anh ta đã cống hiến cho ở Bernabeu.,ad8a91a4,Tại sao Real Madrid đồng ý bán Cristiano Ronaldo?,General
"Đề tài này không cung cấp thông tin về nơi Saul Niguez chơi bóng.  
",Các cầu thủ tiền vệ đáng chú ý tại giải U21 châu Âu bao gồm Saul Niguez (Tây Ban Nha) và Mahmoud Dahoud (Đức).,2f46054e,Saul Niguez chơi ở đâu?,General
"Cầu thủ của Đức được đề cập trong câu trả lời là Mitchell Weiser.  
",Các cầu thủ tiền vệ đáng chú ý tại giải U21 châu Âu bao gồm Saul Niguez (Tây Ban Nha) và Mahmoud Dahoud (Đức).,2f46054e,Cầu thủ nào của Đức được đề cập trong câu trả lời?,General
"Không có thông tin về Saul Niguez trong ngữ cảnh được cung cấp. 


",Các cầu thủ tiền vệ đáng chú ý tại giải U21 châu Âu bao gồm Saul Niguez (Tây Ban Nha) và Mahmoud Dahoud (Đức).,2f46054e,Giải đấu nào mà có sự tham gia của Saul Niguez?,General
"Theo  thông tin được cung cấp, Mahmoud Dahoud là một cầu thủ. 


",Các cầu thủ tiền vệ đáng chú ý tại giải U21 châu Âu bao gồm Saul Niguez (Tây Ban Nha) và Mahmoud Dahoud (Đức).,2f46054e,"Theo bạn, Mahmoud Dahoud là cầu thủ  loại nào?",General
"Ngoài Saul Niguez, Mahmoud Dahoud (Đức) là cầu thủ tiền vệ đáng chú ý tại giải U21 châu Âu.  
",Các cầu thủ tiền vệ đáng chú ý tại giải U21 châu Âu bao gồm Saul Niguez (Tây Ban Nha) và Mahmoud Dahoud (Đức).,2f46054e,"Ngoài Saul Niguez, ai là cầu thủ tiền vệ được nhắc đến?",General
"Việt Nam cử 4 vận động viên tham gia bơi nghệ thuật tại SEA Games 29. 
","Tuyển bơi nghệ thuật Việt Nam tham dự với 4 VĐV, thi đấu ở 2 nội dung đơn và đôi.",76d70f94,Việt Nam cử bao nhiêu vận động viên tham gia bơi nghệ thuật tại SEA Games 29?,General
"Tuyển bơi nghệ thuật Việt Nam tham dự SEA Games 29 với 4 VĐV, thi đấu ở 2 nội dung đơn và đôi. 
","Tuyển bơi nghệ thuật Việt Nam tham dự với 4 VĐV, thi đấu ở 2 nội dung đơn và đôi.",76d70f94,SEA Games 29 có bao nhiêu nội dung thi đấu môn bơi nghệ thuật của Việt Nam?,General
"Tuyển bơi nghệ thuật Việt Nam thi đấu ở 2 nội dung đơn và đôi. 
","Tuyển bơi nghệ thuật Việt Nam tham dự với 4 VĐV, thi đấu ở 2 nội dung đơn và đôi.",76d70f94,Có bao nhiêu nội dung đơn và đôi trong môn bơi nghệ thuật của Việt Nam tại SEA Games 29?,General
"Tuyển bơi nghệ thuật Việt Nam tham dự với 4 VĐV, thi đấu ở 2 nội dung đơn và đôi. 


","Tuyển bơi nghệ thuật Việt Nam tham dự với 4 VĐV, thi đấu ở 2 nội dung đơn và đôi.",76d70f94,Số lượng vận động viên bơi nghệ thuật dự SEA Games 29 của Việt Nam là bao nhiêu?,General
"Tuyển bơi nghệ thuật Việt Nam tham dự SEA Games 29 với 4 VĐV, thi đấu ở 2 nội dung đơn và đôi. 


","Tuyển bơi nghệ thuật Việt Nam tham dự với 4 VĐV, thi đấu ở 2 nội dung đơn và đôi.",76d70f94,Trong số vận động viên bơi nghệ thuật Việt Nam dự SEA Games 29 có mấy người thi đấu nội dung đơn và đôi?,General
"Hà Thu đã giành được 2 huy chương vàng tại cuộc thi Miss Earth 2017.  
",Hà Thu đã giành được 2 huy chương vàng tại Miss Earth 2017.,f2b65fa3,Hà Thu đã giành được bao nhiêu huy chương tại cuộc thi Miss Earth 2017?,General
"Năm 2017, Hà Thu giành được giải ""Hoa hậu Ảnh"". 


",Hà Thu đã giành được 2 huy chương vàng tại Miss Earth 2017.,f2b65fa3,"Năm 2017, Hà Thu đạt giải gì tại cuộc thi Miss Earth?",General
"Hà Thu đã giành được 2 huy chương vàng tại Miss Earth 2017. 
",Hà Thu đã giành được 2 huy chương vàng tại Miss Earth 2017.,f2b65fa3,Hoa hậu Trái Đất 2017 có bao nhiêu huy chương vàng?,General
"Hà Thu đã giành được 2 huy chương vàng tại Miss Earth 2017. 


",Hà Thu đã giành được 2 huy chương vàng tại Miss Earth 2017.,f2b65fa3,Người đẹp Hà Thu đạt thành tích gì tại Miss Earth?,General
"Tại Miss Earth 2017, Hà Thu đã giành được 2 huy chương vàng. 


",Hà Thu đã giành được 2 huy chương vàng tại Miss Earth 2017.,f2b65fa3,"Trân trọng các hoàn thành viên, bao nhiêu huy chương vàng đã được trao tại Miss Earth 2017 ?",General
"Hội nghị APEC đã được chào đón bằng International Festival 2017. 


",International Festival 2017,b231c8e2,Hội nghị APEC đã được chào đón bằng lễ hội quốc tế nào?,General
"International Festival 2017 với chủ đề chào đón APEC . 


",International Festival 2017,b231c8e2,Trong năm nào lễ hội quốc tế chào đón APEC diễn ra tại trường Quốc tế Liên cấp Việt-Úc Hà Nội?,General
"Lễ hội quốc tế được tổ chức với chủ đề chào đón APEC là International Festival 2017. 
",International Festival 2017,b231c8e2,Tên lễ hội quốc tế được tổ chức với chủ đề chào đón APEC là gì?,General
"Lễ hội quốc tế chào đón APEC diễn ra tại trường Quốc tế Liên cấp Việt-Úc Hà Nội. 


",International Festival 2017,b231c8e2,Lễ hội quốc tế nào có chủ đề chào đón APEC tại trường Quốc tế Liên cấp Việt-Úc Hà Nội?,General
"International Festival 2017 được tổ chức tại trường Quốc tế Liên cấp Việt-Úc Hà Nội vào năm 2017.  

 
Lễ hội có chủ đề chào đón APEC, trở thành diễn đàn để các học sinh từ lớp 1 đến lớp 12 tìm hiểu về kinh tế, đời sống, văn hóa, xã hội của 21 nền kinh tế thành viên APEC.
",International Festival 2017,b231c8e2,Năm 2017 có một lễ hội quốc tế nào diễn ra tại trường Quốc tế Liên cấp Việt-Úc Hà Nội?,General
"Trong trận đấu Real Madrid vs Celta Vigo, Cristiano Ronaldo đã ghi hai bàn thắng. 
",Cristiano Ronaldo đã ghi hai bàn trong trận đấu giữa Real Madrid và Celta Vigo.,e0e792ab,"Trong trận đấu Real Madrid vs Celta Vigo, Cristiano Ronaldo đã ghi số bàn thắng là bao nhiêu?",General
"Cristiano Ronaldo ghi hai bàn trong trận đấu giữa Real Madrid và Celta Vigo. 
",Cristiano Ronaldo đã ghi hai bàn trong trận đấu giữa Real Madrid và Celta Vigo.,e0e792ab,Bàn thắng của Cristiano Ronaldo được ghi trong trận đấu nào?,General
"Cristiano Ronaldo.  
",Cristiano Ronaldo đã ghi hai bàn trong trận đấu giữa Real Madrid và Celta Vigo.,e0e792ab,Danh hiệu của Cristiano Ronaldo là gì?,General
"Cristiano Ronaldo đã ghi hai bàn thắng vào lưới Celta Vigo. 
",Cristiano Ronaldo đã ghi hai bàn trong trận đấu giữa Real Madrid và Celta Vigo.,e0e792ab,Tại trận đấu nào Cristiano Ronaldo đã ghi hai bàn thắng?,General
"Đối thủ của Real Madrid trong trận đấu mà Cristiano Ronaldo ghi hai bàn thắng là Celta Vigo. 
",Cristiano Ronaldo đã ghi hai bàn trong trận đấu giữa Real Madrid và Celta Vigo.,e0e792ab,Đối thủ của Real Madrid trong trận đấu mà Cristiano Ronaldo ghi hai bàn thắng là ai?,General
"Sách ảnh khác biệt với sách truyền thống ở chỗ không gian mới lạ, ngôn ngữ là hình ảnh.   Giới trẻ thích sách ảnh vì nó không đòi hỏi đọc nhiều mà vẫn hấp thụ được kiến thức và nhớ lâu hơn. Sách ảnh còn là cẩm nang giá trị và thiết thực cho độc giả, ví dụ như cuốn sách về hành trình chinh phục đỉnh núi, chuyến khám phá thế giới của một cậu bé hay những điều mới lạ ở nền văn hóa khác biệt.  
","Sách ảnh thu hút giới trẻ bởi không gian mới lạ và không áp đặt độc giả vào điều mà tác giả muốn. Không gian của sách ảnh chỉ dành những góc nhỏ cho chữ, hình ảnh mới là ngôn ngữ của cuốn sách. Giới trẻ thích thú với sách ảnh vì không phải đọc nhiều mà vẫn biết nhiều và ngấm lâu hơn. Ngoài ra, sách ảnh cũng là cuốn cẩm nang giá trị và thiết thực đối với độc giả, kể về cuộc hành trình chinh phục đỉnh núi của một người khuyết tật, chuyến khám phá thế giới của một cậu bé tuổi teen, và những điều mới lạ mà cậu bé trải nghiệm tại một nền văn hóa khác biệt.",52ee323f,Sách ảnh khác biệt với sách truyền thống như thế nào?,General
